X,Y,OBJECTID,SWID,NAME,ADDRESS,CITY,STATE,ZIP,ZIP4,TELEPHONE,TYPE,STATUS,COUNTY,COUNTYFIPS,COUNTRY,LATITUDE,LONGITUDE,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_METHOD,VAL_DATE,WEBSITE,REG_ID,STATUSDATE,OWNER,CLOSE_DATE,PERMIT_NO
-12529025.3983,5938407.9242,1066,301510,LINCOLN SOLID WASTE DISTRICT,6605 HIGHWAY 200 EAST,LINCOLN,MT,59639,NOT AVAILABLE,NOT AVAILABLE,C&D,OPEN,LEWIS & CLARK,30049,USA,46.9775346382131,-112.550150103844,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",http://deq.mt.gov/solidwaste/default.mcpx,2019/05/01 00:00:00+00,IMAGERY/OTHER,2020/04/29 00:00:00+00,http://www.lincolncountymt.us/environmentalhealth/landfill.html,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,397
-12351000.452,6191093.2771,1067,301524,TOWN OF CHESTER LANDFILL,22 W MADISON,CHESTER,MT,59522,NOT AVAILABLE,NOT AVAILABLE,MUNICIPAL,CLOSED,LIBERTY,30051,USA,48.5038657567993,-110.950924801938,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",http://deq.mt.gov/solidwaste/default.mcpx,2019/05/01 00:00:00+00,IMAGERY/OTHER,2020/04/29 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,184
-12863998.9957,6178290.552,1068,301509,LIBBY CLASS II LANDFILL,2501 PIPE CREEK ROAD,LIBBY,MT,59923,NOT AVAILABLE,(406) 293-7146,MUNICIPAL,OPEN,LINCOLN,30053,USA,48.4276071188735,-115.559269127168,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",http://deq.mt.gov/solidwaste/default.mcpx,2019/05/01 00:00:00+00,IMAGERY/OTHER,2020/04/29 00:00:00+00,http://www.lincolncountymt.us/environmentalhealth/docs/landfillHoursofOperation.pdf,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,99
-12811457.5943,6259871.654,1069,301526,TOWN OF EUREKA LANDFILL,633 AIRPORT ROAD,EUREKA,MT,59917,NOT AVAILABLE,(406) 889-5117,C&D,OPEN,LINCOLN,30053,USA,48.9115799318684,-115.0872816879,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",http://deq.mt.gov/solidwaste/default.mcpx,2019/05/01 00:00:00+00,IMAGERY/OTHER,2020/04/29 00:00:00+00,http://www.lincolncountymt.us/environmentalhealth/docs/landfillHoursofOperation.pdf,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,354
-12898566.2276,6181254.6069,1070,301528,TOWN OF TROY LANDFILL,273 DUMP ROAD,TROY,MT,59935,NOT AVAILABLE,(406) 283-1713,C&D,OPEN,LINCOLN,30053,USA,48.4452725216096,-115.86979185461,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",http://deq.mt.gov/solidwaste/default.mcpx,2019/05/01 00:00:00+00,IMAGERY/OTHER,2020/04/29 00:00:00+00,http://www.lincolncountymt.us/environmentalhealth/docs/landfillHoursofOperation.pdf,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,337
-12817173.1778,6121330.3724,1071,301499,CRYSTAL LAKE CLASS III LANDFILL,101 DUMP ROAD,LIBBY,MT,59923,NOT AVAILABLE,NOT AVAILABLE,C&D,CLOSED,LINCOLN,30053,USA,48.0869376757332,-115.138625648155,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",http://deq.mt.gov/solidwaste/default.mcpx,2019/05/01 00:00:00+00,IMAGERY/OTHER,2020/04/29 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,108
-10816855.0557,6205961.2255,1072,381633,AMERICAN CRYSTAL SUGAR CO,8152 OLD HIGHWAY 44 N,DRAYTON,ND,58225,NOT AVAILABLE,(218) 236-4347,INDUSTRIAL,OPEN,PEMBINA,38067,USA,48.5922819949182,-97.1694622266004,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",https://www.ndhealth.gov/wm/Publications/InertWasteFacilities.pdf,2019/05/01 00:00:00+00,IMAGERY/OTHER,2020/04/23 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
-10804037.1833,6013572.1398,1073,381634,AMERICAN CRYSTAL SUGAR CO - HILLSBORO,121 HIGHWAY 81 NE,HILLSBORO,ND,58045,NOT AVAILABLE,(218) 236-4347,INDUSTRIAL,OPEN,TRAILL,38097,USA,47.4362376834224,-97.0543173197884,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",https://www.ndhealth.gov/wm/Publications/InertWasteFacilities.pdf,2019/05/01 00:00:00+00,IMAGERY/OTHER,2020/04/23 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
-11574890.9154,5927844.9361,1074,381635,BEACH INERT LANDFILL,3440 HIGHWAY 16,BEACH,ND,58621,NOT AVAILABLE,(701) 872-4133,C&D,OPEN,GOLDEN VALLEY,38033,USA,46.9127541383928,-103.979014212836,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",https://www.ndhealth.gov/wm/Publications/InertWasteFacilities.pdf,2019/05/01 00:00:00+00,IMAGERY/OTHER,2020/04/23 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
-11326605.4925,5986899.1168,1075,381636,BEULAH WASTE TRANSFER STATION,1729 ARIKARA DR,BEULAH,ND,58523,NOT AVAILABLE,(701) 873-4637,C&D,OPEN,MERCER,38057,USA,47.2739148358011,-101.748628310648,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",http://www.ndhealth.gov/wm/Publications/InertWasteLandfills.pdf,2019/05/01 00:00:00+00,IMAGERY/OTHER,2020/04/23 00:00:00+00,https://plus.google.com/113150565092646969451/about?gl=us&hl=en,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
-11210737.679,5914349.0107,1076,381637,BISMARCK LANDFILL,2111 N 52ND ST,BISMARCK,ND,58506,NOT AVAILABLE,(701) 355-1700,"MUNICIPAL, C&D",OPEN,BURLEIGH,38015,USA,46.8298724990167,-100.707770032861,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",https://www.ndhealth.gov/wm/Publications/MunicipalSolidWasteFacilities.pdf,2019/05/01 00:00:00+00,IMAGERY/OTHER,2020/04/23 00:00:00+00,http://www.bismarcknd.gov/index.aspx?NID=150,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
-11182447.8773,6248092.0872,1077,381638,BOTTINEAU LANDFILL,COUNTY ROAD 49,BOTTINEAU,ND,58318,NOT AVAILABLE,(701) 228-3620,C&D,OPEN,BOTTINEAU,38009,USA,48.8419857379515,-100.453638420177,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",https://www.ndhealth.gov/wm/Publications/InertWasteFacilities.pdf,2019/05/01 00:00:00+00,IMAGERY/OTHER,2020/04/23 00:00:00+00,http://www.bottineau.govoffice.com/index.asp?SEC=1E82EA8F-B8A0-4E20-952A-7B0DFA6ABC62&Type=B_BASIC,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
-11509805.9985,5811760.6701,1078,381639,BOWMAN COUNTY LANDFILL,3RD AVE NE,BOWMAN,ND,58623,NOT AVAILABLE,(701) 523-3309,C&D,OPEN,BOWMAN,38011,USA,46.1956672538407,-103.394346457023,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",https://www.ndhealth.gov/wm/Publications/InertWasteFacilities.pdf,2019/05/01 00:00:00+00,IMAGERY/OTHER,2020/04/23 00:00:00+00,http://www.bowmannd.com/city/departments/refuse/,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
-11045404.1761,6178173.1178,1079,381640,CANDO INERT LANDFILL,70TH ST SE,CANDO,ND,58324,NOT AVAILABLE,(701) 968-3632,C&D,OPEN,TOWNER,38095,USA,48.4269070991833,-99.2225539064376,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",https://www.ndhealth.gov/wm/Publications/InertWasteFacilities.pdf,2019/05/01 00:00:00+00,IMAGERY/OTHER,2020/04/23 00:00:00+00,http://www.candond.com/city_government/fees_rates.htm,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
-10819949.7991,5924894.0449,1080,381641,CASSELTON LANDFILL,3570 156TH AVE SE,CASSELTON,ND,58012,NOT AVAILABLE,(701) 347-4861,C&D,OPEN,CASS,38017,USA,46.8946429570069,-97.1972627792538,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",https://www.ndhealth.gov/wm/Publications/InertWasteFacilities.pdf,2019/05/01 00:00:00+00,IMAGERY/OTHER,2020/04/23 00:00:00+00,http://casselton.com/city/garbage,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
-8841133.4424,4405879.5262,1081,512631,PITTSYLVANIA CO - SANITARY LANDFILL,382 RAINBOW LANE,DRYFORK,VA,24549,NOT AVAILABLE,(434) 432-7980,"MUNICIPAL, C&D",OPEN,PITTSYLVANIA,51143,USA,36.7612454434225,-79.4212530029237,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",http://www.deq.virginia.gov/Programs/LandProtectionRevitalization/ReportsPublications/AnnualSolidWasteReports.aspx,2019/10/30 00:00:00+00,IMAGERY,2019/10/31 00:00:00+00,http://pittsylvaniacountyva.gov/142/Landfill,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,SWP571
-10988466.2339,5839590.1989,1082,381643,CITY OF EDGELEY INERT WASTE LANDFILL,2ND ST NE,EDGELEY,ND,58433,NOT AVAILABLE,(701) 493-2208,C&D,OPEN,LAMOURE,38045,USA,46.3684421140124,-98.7110716693221,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",https://www.ndhealth.gov/wm/Publications/InertWasteFacilities.pdf,2019/05/01 00:00:00+00,IMAGERY/OTHER,2020/04/23 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
-10924096.6827,6016873.8184,1083,381645,COOPERSTOWN INERT LANDFILL,3RD ST NE,COOPERSTOWN,ND,58425,NOT AVAILABLE,(701) 797-3613,C&D,OPEN,GRIGGS,38039,USA,47.4562958385822,-98.1328301522897,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",https://www.ndhealth.gov/wm/Publications/InertWasteFacilities.pdf,2019/05/01 00:00:00+00,IMAGERY/OTHER,2020/04/23 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
-11031314.6708,5816901.109,1084,381646,COUNTRYSIDE INERT FACILITY,7218 82ND ST SE,KULM,ND,58456,NOT AVAILABLE,(701) 647-2402,C&D,OPEN,MCINTOSH,38051,USA,46.2276218145951,-99.0959857273594,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",https://www.ndhealth.gov/wm/Publications/InertWasteFacilities.pdf,2019/05/01 00:00:00+00,IMAGERY/OTHER,2020/04/23 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
-11226316.6811,5935826.9892,1085,381648,DB WASTE LLC,14108 34TH STREET NW,BISMARCK,ND,50503,NOT AVAILABLE,(701) 222-3108,C&D,OPEN,BURLEIGH,38015,USA,46.9617135642297,-100.847718589741,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",https://www.ndhealth.gov/wm/Publications/InertWasteFacilities.pdf,2019/05/01 00:00:00+00,IMAGERY/OTHER,2020/04/23 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
-13300999.48,4449754.7204,1086,6897,"ROAD MAINTENANCE AREA 11, FRESNO",33148 AUBERRY ROAD,AUBERRY,CA,93602,NOT AVAILABLE,(559) 834-2474,TRANSFER,OPEN,FRESNO,06019,USA,37.0763527078113,-119.48491126944,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",https://www2.calrecycle.ca.gov/swfacilities/directory,2019/04/29 00:00:00+00,IMAGERY/OTHER,2020/05/06 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,COUNTY OF FRESNO PUBLIC WORKS,NOT AVAILABLE,10-AA-0211
-11575206.1912,6105002.5638,1087,381651,DISHON DISPOSAL INC,15242 39TH LN NW,WILLISTON,ND,58801,NOT AVAILABLE,(701) 572-9079,INDUSTRIAL,OPEN,WILLIAMS,38105,USA,47.9888649779364,-103.981846383903,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",https://www.ndhealth.gov/wm/Publications/InertWasteFacilities.pdf,2019/05/01 00:00:00+00,IMAGERY/OTHER,2020/04/23 00:00:00+00,https://www.facebook.com/pages/Dishon-Disposal-Inc/117202701674783,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
-11139470.6096,6244802.6511,1088,381653,DUNSEITH INERT WASTE LANDFILL,97TH ST NE,DUNSEITH,ND,58329,NOT AVAILABLE,(701) 244-5596,C&D,OPEN,ROLETTE,38079,USA,48.8225343113095,-100.067567056075,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",https://www.ndhealth.gov/wm/Publications/InertWasteFacilities.pdf,2019/05/01 00:00:00+00,IMAGERY/OTHER,2020/04/23 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
-10967219.7704,5783153.0617,1089,381654,ELLENDALE LANDFILL,89TH AVE SE,ELLENDALE,ND,58436,NOT AVAILABLE,(701) 349-3252,C&D,OPEN,DICKEY,38021,USA,46.0174938272784,-98.5202114401059,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",https://www.ndhealth.gov/wm/Publications/InertWasteFacilities.pdf,2019/05/01 00:00:00+00,IMAGERY/OTHER,2020/04/23 00:00:00+00,http://www.ellendalend.com/index.asp?SEC=B32DE4B0-43DF-4B57-BC23-92E9DBEEB85B&DE=D3F2A092-A74A-4A82-9A5E-6871252BDB63&Type=B_BASIC,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
-10865777.3387,5882562.2235,1090,381655,ENDERLIN AREA LANDFILL,13635 54TH ST SE,ENDERLIN,ND,58027,NOT AVAILABLE,(701) 799-1803,C&D,OPEN,CASS,38017,USA,46.634156565673,-97.6089385722573,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",https://www.ndhealth.gov/wm/Publications/InertWasteFacilities.pdf,2019/05/01 00:00:00+00,IMAGERY/OTHER,2020/04/23 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
-11290875.7198,6047837.4839,1091,381656,GARRISON INERT WASTE LANDFILL,16 ST NW,GARRISON,ND,58540,NOT AVAILABLE,(701) 357-7831,C&D,OPEN,MCLEAN,38055,USA,47.6440322546849,-101.427662302173,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",https://www.ndhealth.gov/wm/Publications/InertWasteFacilities.pdf,2019/05/01 00:00:00+00,IMAGERY/OTHER,2020/04/23 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
-11471308.1876,5803020.2488,1092,381657,GASCOYNE MATERIALS HANDLING & RECYCLING LLC,MINE RD,GASCOYNE,ND,58653,NOT AVAILABLE,(701) 225-0061,C&D,OPEN,BOWMAN,38011,USA,46.1412914046746,-103.048514738065,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",https://www.ndhealth.gov/wm/Publications/InertWasteFacilities.pdf,2019/05/01 00:00:00+00,IMAGERY/OTHER,2020/04/23 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
-11575446.2344,5925058.1401,1093,381658,GOLVA CUSTOM MEATS,3560 HIGHWAY 16,BEACH,ND,58621,NOT AVAILABLE,(701) 872-3627,INDUSTRIAL,OPEN,GOLDEN VALLEY,38033,USA,46.8956502570538,-103.984002728843,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",https://www.ndhealth.gov/wm/Publications/InertWasteFacilities.pdf,2019/05/01 00:00:00+00,IMAGERY/OTHER,2020/04/23 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
-11745417.4342,5508909.4441,1094,562814,CAMPBELL COUNTY TRANSFER STATION,909 WESTOVER ROAD,GILLETTE,WY,82718,NOT AVAILABLE,(307) 682-9499,TRANSFER,OPEN,CAMPBELL,56005,USA,44.2802178662616,-105.510879994916,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",http://www.ccgov.net/294/Landfill,2019/05/03 00:00:00+00,IMAGERY,2020/03/23 00:00:00+00,http://www.ccgov.net/294/Landfill,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
-11643801.5924,5570789.2985,1095,562829,HULETT #1 LANDFILL,"S HWY 24, PO. BOX 278",HULETT,WY,82720,NOT AVAILABLE,NOT AVAILABLE,"MUNICIPAL, C&D",OPEN,CROOK,56011,USA,44.6768404660148,-104.598049357392,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",http://deq.wyoming.gov/shwd/solid-waste/resources/solid-waste-facilities-list/,2019/05/03 00:00:00+00,IMAGERY,2020/03/23 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
-11613215.5746,5521678.4849,1096,562848,SUNDANCE SANITARY LANDFILL,"SOUTH APPROXIMATELY 1.7 MI OF, SUNDANCE",SUNDANCE,WY,82729,NOT AVAILABLE,(307) 283-2098,"MUNICIPAL, C&D",OPEN,CROOK,56011,USA,44.3622825533972,-104.323290484168,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",http://www.cityofsundancewy.com/solid-waste--landfill.htm,2019/05/03 00:00:00+00,IMAGERY,2020/03/23 00:00:00+00,http://www.cityofsundancewy.com/solid-waste--landfill.htm,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
-13360811.9856,4411490.0753,1097,6898,"ROAD MAINTENANCE AREA 4, BIOLA LVTOP.",12855 WEST `G` STREET,BIOLA,CA,93721,NOT AVAILABLE,(559) 262-4240,TRANSFER,OPEN,FRESNO,06019,USA,36.8016124226752,-120.022216148756,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",https://www2.calrecycle.ca.gov/swfacilities/directory,2019/04/29 00:00:00+00,IMAGERY/OTHER,2020/05/06 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,10-AA-0206
-11644916.3067,5485717.011,1098,562855,UPTON #4 LANDFILL,PO BOX 203,UPTON,WY,82730,NOT AVAILABLE,NOT AVAILABLE,"MUNICIPAL, C&D",OPEN,WESTON,56045,USA,44.1308700477146,-104.608063006203,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",http://deq.wyoming.gov/shwd/solid-waste/resources/solid-waste-facilities-list/,2019/05/03 00:00:00+00,IMAGERY,2020/03/23 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
-13340249.7056,4376233.9282,1099,6899,"ROAD MAINTENANCE AREA 5, CARUTHERS",2544 WEST MOUNTAIN VIEW,CARUTHERS,CA,93609,NOT AVAILABLE,(559) 864-3172,TRANSFER,OPEN,FRESNO,06019,USA,36.547597541993,-119.837502044684,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",https://www2.calrecycle.ca.gov/swfacilities/directory,2019/04/29 00:00:00+00,IMAGERY/OTHER,2020/05/06 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,COUNTY OF FRESNO PUBLIC WORKS,NOT AVAILABLE,10-AA-0203
-11651873.475,5274413.0402,1100,562837,MANVILLE LANDFILL,"OLD HWY, PO BOX 67",MANVILLE,WY,82227,NOT AVAILABLE,NOT AVAILABLE,"MUNICIPAL, C&D",OPEN,NIOBRARA,56027,USA,42.7527484271982,-104.670560312608,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",http://deq.wyoming.gov/shwd/solid-waste/resources/solid-waste-facilities-list/,2019/05/03 00:00:00+00,IMAGERY,2020/03/23 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
-13315866.0536,4405274.303,1101,6900,"ROAD MAINTENANCE AREA 8, FRESNO",9525 EAST OLIVE,SANGER,CA,93721,NOT AVAILABLE,(559) 834-2474,TRANSFER,OPEN,FRESNO,06019,USA,36.7568896913062,-119.61845997275,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",https://www2.calrecycle.ca.gov/swfacilities/directory,2019/04/29 00:00:00+00,IMAGERY/OTHER,2020/05/06 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,COUNTY OF FRESNO PUBLIC WORKS,NOT AVAILABLE,10-AA-0210
-11783191.9676,5293856.3013,1102,562825,GLENROCK #1 LANDFILL,"HWY 95, 3 MI OUT OF TOWN",GLENROCK,WY,82637,NOT AVAILABLE,(307) 267-3279,"MUNICIPAL, C&D",OPEN,CONVERSE,56009,USA,42.8808681040798,-105.850214401673,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",http://glenrock.org/index.asp?SEC=F52617AE-2741-4D47-B3E2-97EF5F48D37A&Type=B_LIST#DDC8B779-9502-492D-B888-91E4978B9042,2019/05/03 00:00:00+00,IMAGERY,2020/03/23 00:00:00+00,http://glenrock.org/index.asp?SEC=F52617AE-2741-4D47-B3E2-97EF5F48D37A&Type=B_LIST#DDC8B779-9502-492D-B888-91E4978B9042,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
-10910928.0361,5179773.2924,1103,311756,CITY OF NELIGH,PO BOX 87,NELIGH,NE,68756,NOT AVAILABLE,(402) 887-4066,TRANSFER,OPEN,ANTELOPE,31003,USA,42.1253399585723,-98.0145341874028,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",http://deq.ne.gov/NDEQProg.nsf/FacilityListView.xsp,2019/05/02 00:00:00+00,UNVERIFIED,2019/10/07 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NE0203386
-11830876.395,5375670.4194,1104,562845,EDGARTON,"5 MI N OF TOWN OFF HIGHWAY 259, MIDWEST TOWN HALL",MIDWEST,WY,82643,NOT AVAILABLE,NOT AVAILABLE,"MUNICIPAL, C&D",OPEN,NATRONA,56025,USA,43.4170651787151,-106.278570901826,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",http://deq.wyoming.gov/shwd/solid-waste/resources/solid-waste-facilities-list/,2019/05/03 00:00:00+00,IMAGERY,2020/03/23 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
-11831922.0072,5294094.5602,1105,562815,CASPER REGIONAL LANDFILL,1886 STATION RD (END OF METRO RD.),CASPER,WY,82601,NOT AVAILABLE,(307) 235-8246,"MUNICIPAL, C&D",OPEN,NATRONA,56025,USA,42.8824364443864,-106.287963795393,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",http://www.casperwy.gov/residents/environment_and_waste/landfill,2019/05/03 00:00:00+00,IMAGERY,2020/03/23 00:00:00+00,http://www.casperwy.gov/residents/environment_and_waste/landfill,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
-11959334.735,5469609.8643,1106,562850,TEN SLEEP SWDD / TEN SLEEP #1 LANDFILL,"OFF COTTONWOOD ST; PO BOX 337, PO BOX 194",TEN SLEEP,WY,82442,NOT AVAILABLE,NOT AVAILABLE,"MUNICIPAL, C&D",OPEN,WASHAKIE,56043,USA,44.0269251897458,-107.4325318034,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",http://bighornclimbers.org/faq/,2019/05/03 00:00:00+00,IMAGERY,2020/03/23 00:00:00+00,http://bighornclimbers.org/faq/,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
-13313032.8612,4395005.5845,1107,6901,"ROAD MAINTENANCE AREA 9, FRESNO",3633 SOUTH DEL REY,SANGER,CA,93721,NOT AVAILABLE,(559) 834-2474,TRANSFER,OPEN,FRESNO,06019,USA,36.68294870342,-119.593008971787,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",https://www2.calrecycle.ca.gov/swfacilities/directory,2019/04/29 00:00:00+00,IMAGERY/OTHER,2020/05/06 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,COUNTY OF FRESNO PUBLIC WORKS,NOT AVAILABLE,10-AA-0208
-13174173.385,4014699.2398,1108,6902,ROAD MAINTENANCE DIVISION #232 S.V.T.S.,4055 WEST MARINE AVENUE,LAWNDALE,CA,90045,NOT AVAILABLE,(310) 348-6448,TRANSFER,OPEN,LOS ANGELES,06037,USA,33.8949064159984,-118.345613073684,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",https://www2.calrecycle.ca.gov/swfacilities/directory,2019/04/29 00:00:00+00,IMAGERY/OTHER,2020/05/06 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,"COUNTY OF LOS ANGELES, DPT OF PUB. WORKS",NOT AVAILABLE,19-AA-0304
-13154433.4389,4018538.4488,1109,6903,"ROAD MAINTENANCE DIVISION #4, S.V.T.S.",11282 SOUTH GARFIELD AVENUE,DOWNEY,CA,90045,NOT AVAILABLE,(323) 776-7552,TRANSFER,OPEN,LOS ANGELES,06037,USA,33.9235289516998,-118.168286121407,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",https://www2.calrecycle.ca.gov/swfacilities/directory,2019/04/29 00:00:00+00,IMAGERY/OTHER,2020/05/06 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,"COUNTY OF LOS ANGELES, DPT OF PUB. WORKS",NOT AVAILABLE,19-AA-0398
